,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city,AttendanceID,StandingsID,gameID,total,home,away,weekly_attendance,year,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,sb_winner
5007,Jacksonville Jaguars,Houston Texans,Houston Texans,0,Sun,October 21,1:00PM,20,7,272,0,259,3,Jaguars,Jacksonville,Texans,Houston,Jaguars20187,Jaguars2018,20187Jacksonville Jaguars,1109899.0,552589.0,557310.0,66534.0,2018,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl
5008,Jacksonville Jaguars,Philadelphia Eagles,Philadelphia Eagles,0,Sun,October 28,9:30AM,24,18,395,2,335,1,Jaguars,Jacksonville,Eagles,Philadelphia,Jaguars20188,Jaguars2018,20188Jacksonville Jaguars,1109899.0,552589.0,557310.0,85870.0,2018,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl
5009,Jacksonville Jaguars,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,November 18,1:00PM,20,16,323,3,243,1,Jaguars,Jacksonville,Steelers,Pittsburgh,Jaguars201811,Jaguars2018,201811Jacksonville Jaguars,1109899.0,552589.0,557310.0,67683.0,2018,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl
5010,Jacksonville Jaguars,Indianapolis Colts,Jacksonville Jaguars,0,Sun,December 2,1:00PM,6,0,211,1,265,2,Jaguars,Jacksonville,Colts,Indianapolis,Jaguars201813,Jaguars2018,201813Jacksonville Jaguars,1109899.0,552589.0,557310.0,67030.0,2018,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl
5011,Jacksonville Jaguars,Washington Redskins,Washington Redskins,0,Sun,December 16,1:00PM,16,13,245,0,192,2,Jaguars,Jacksonville,Redskins,Washington,Jaguars201815,Jaguars2018,201815Jacksonville Jaguars,1109899.0,552589.0,557310.0,67577.0,2018,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl
5012,Dallas Cowboys,New York Giants,Dallas Cowboys,0,Sun,September 16,8:20PM,20,13,298,0,255,1,Cowboys,Dallas,Giants,New York,Cowboys20182,Cowboys2018,20182Dallas Cowboys,1303393.0,732958.0,570435.0,90512.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5013,Dallas Cowboys,Detroit Lions,Dallas Cowboys,0,Sun,September 30,1:00PM,26,24,414,0,382,0,Cowboys,Dallas,Lions,Detroit,Cowboys20184,Cowboys2018,20184Dallas Cowboys,1303393.0,732958.0,570435.0,90155.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5014,Dallas Cowboys,Jacksonville Jaguars,Dallas Cowboys,0,Sun,October 14,4:25PM,40,7,378,0,204,2,Cowboys,Dallas,Jaguars,Jacksonville,Cowboys20186,Cowboys2018,20186Dallas Cowboys,1303393.0,732958.0,570435.0,90767.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5015,Dallas Cowboys,Tennessee Titans,Tennessee Titans,0,Mon,November 5,8:15PM,28,14,340,2,297,2,Cowboys,Dallas,Titans,Tennessee,Cowboys20189,Cowboys2018,20189Dallas Cowboys,1303393.0,732958.0,570435.0,90466.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5016,Dallas Cowboys,Washington Redskins,Dallas Cowboys,0,Thu,November 22,4:30PM,31,23,404,0,331,3,Cowboys,Dallas,Redskins,Washington,Cowboys201812,Cowboys2018,201812Dallas Cowboys,1303393.0,732958.0,570435.0,92076.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5017,Dallas Cowboys,New Orleans Saints,Dallas Cowboys,0,Thu,November 29,8:20PM,13,10,308,2,176,1,Cowboys,Dallas,Saints,New Orleans,Cowboys201813,Cowboys2018,201813Dallas Cowboys,1303393.0,732958.0,570435.0,93004.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5018,Dallas Cowboys,Philadelphia Eagles,Dallas Cowboys,0,Sun,December 9,4:25PM,29,23,576,3,256,1,Cowboys,Dallas,Eagles,Philadelphia,Cowboys201814,Cowboys2018,201814Dallas Cowboys,1303393.0,732958.0,570435.0,93127.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5019,Dallas Cowboys,Tampa Bay Buccaneers,Dallas Cowboys,0,Sun,December 23,1:00PM,27,20,232,0,383,2,Cowboys,Dallas,Buccaneers,Tampa Bay,Cowboys201816,Cowboys2018,201816Dallas Cowboys,1303393.0,732958.0,570435.0,92851.0,2018,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl
5021,Chicago Bears,Seattle Seahawks,Chicago Bears,0,Mon,September 17,8:15PM,24,17,271,2,276,2,Bears,Chicago,Seahawks,Seattle,Bears20182,Bears2018,20182Chicago Bears,1045568.0,490750.0,554818.0,57960.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5022,Chicago Bears,Tampa Bay Buccaneers,Chicago Bears,0,Sun,September 30,1:00PM,48,10,483,0,311,3,Bears,Chicago,Buccaneers,Tampa Bay,Bears20184,Bears2018,20184Chicago Bears,1045568.0,490750.0,554818.0,61893.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5023,Chicago Bears,New England Patriots,New England Patriots,0,Sun,October 21,1:00PM,38,31,381,3,453,2,Bears,Chicago,Patriots,New England,Bears20187,Bears2018,20187Chicago Bears,1045568.0,490750.0,554818.0,62389.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5024,Chicago Bears,New York Jets,Chicago Bears,0,Sun,October 28,1:00PM,24,10,395,0,207,0,Bears,Chicago,Jets,New York,Bears20188,Bears2018,20188Chicago Bears,1045568.0,490750.0,554818.0,61397.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5025,Chicago Bears,Detroit Lions,Chicago Bears,0,Sun,November 11,1:00PM,34,22,402,0,305,3,Bears,Chicago,Lions,Detroit,Bears201810,Bears2018,201810Chicago Bears,1045568.0,490750.0,554818.0,61393.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5026,Chicago Bears,Minnesota Vikings,Chicago Bears,0,Sun,November 18,8:20PM,25,20,308,3,268,3,Bears,Chicago,Vikings,Minnesota,Bears201811,Bears2018,201811Chicago Bears,1045568.0,490750.0,554818.0,61651.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5027,Chicago Bears,Los Angeles Rams,Chicago Bears,0,Sun,December 9,8:20PM,15,6,294,3,214,4,Bears,Chicago,Rams,Los Angeles,Bears201814,Bears2018,201814Chicago Bears,1045568.0,490750.0,554818.0,61695.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5028,Chicago Bears,Green Bay Packers,Chicago Bears,0,Sun,December 16,1:00PM,24,17,332,1,323,1,Bears,Chicago,Packers,Green Bay,Bears201815,Bears2018,201815Chicago Bears,1045568.0,490750.0,554818.0,62372.0,2018,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl
5030,Houston Texans,New York Giants,New York Giants,0,Sun,September 23,1:00PM,27,22,379,0,427,2,Texans,Houston,Giants,New York,Texans20183,Texans2018,20183Houston Texans,1112480.0,574439.0,538041.0,71838.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5031,Houston Texans,Dallas Cowboys,Houston Texans,0,Sun,October 7,8:20PM,19,16,462,2,292,2,Texans,Houston,Cowboys,Dallas,Texans20185,Texans2018,20185Houston Texans,1112480.0,574439.0,538041.0,72008.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5032,Houston Texans,Buffalo Bills,Houston Texans,0,Sun,October 14,1:00PM,20,13,216,3,229,3,Texans,Houston,Bills,Buffalo,Texans20186,Texans2018,20186Houston Texans,1112480.0,574439.0,538041.0,71638.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5033,Houston Texans,Miami Dolphins,Houston Texans,0,Thu,October 25,8:20PM,42,23,427,0,370,1,Texans,Houston,Dolphins,Miami,Texans20188,Texans2018,20188Houston Texans,1112480.0,574439.0,538041.0,71726.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5034,Houston Texans,Tennessee Titans,Houston Texans,0,Mon,November 26,8:15PM,34,17,462,0,365,1,Texans,Houston,Titans,Tennessee,Texans201812,Texans2018,201812Houston Texans,1112480.0,574439.0,538041.0,71826.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5035,Houston Texans,Cleveland Browns,Houston Texans,0,Sun,December 2,1:00PM,29,13,384,0,428,4,Texans,Houston,Browns,Cleveland,Texans201813,Texans2018,201813Houston Texans,1112480.0,574439.0,538041.0,71741.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5036,Houston Texans,Indianapolis Colts,Indianapolis Colts,0,Sun,December 9,1:00PM,24,21,436,1,315,0,Texans,Houston,Colts,Indianapolis,Texans201814,Texans2018,201814Houston Texans,1112480.0,574439.0,538041.0,71814.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5037,Houston Texans,Jacksonville Jaguars,Houston Texans,0,Sun,December 30,1:00PM,20,3,342,1,119,2,Texans,Houston,Jaguars,Jacksonville,Texans201817,Texans2018,201817Houston Texans,1112480.0,574439.0,538041.0,71848.0,2018,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl
5039,Kansas City Chiefs,San Francisco 49ers,Kansas City Chiefs,0,Sun,September 23,1:00PM,38,27,384,0,406,0,Chiefs,Kansas City,49ers,San Francisco,Chiefs20183,Chiefs2018,20183Kansas City Chiefs,1107376.0,607780.0,499596.0,76023.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5040,Kansas City Chiefs,Jacksonville Jaguars,Kansas City Chiefs,0,Sun,October 7,1:00PM,30,14,424,2,502,5,Chiefs,Kansas City,Jaguars,Jacksonville,Chiefs20185,Chiefs2018,20185Kansas City Chiefs,1107376.0,607780.0,499596.0,75289.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5041,Kansas City Chiefs,Cincinnati Bengals,Kansas City Chiefs,0,Sun,October 21,8:20PM,45,10,551,1,239,1,Chiefs,Kansas City,Bengals,Cincinnati,Chiefs20187,Chiefs2018,20187Kansas City Chiefs,1107376.0,607780.0,499596.0,75676.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5042,Kansas City Chiefs,Denver Broncos,Kansas City Chiefs,0,Sun,October 28,1:00PM,30,23,340,1,411,2,Chiefs,Kansas City,Broncos,Denver,Chiefs20188,Chiefs2018,20188Kansas City Chiefs,1107376.0,607780.0,499596.0,77103.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5043,Kansas City Chiefs,Arizona Cardinals,Kansas City Chiefs,0,Sun,November 11,1:00PM,26,14,330,0,260,2,Chiefs,Kansas City,Cardinals,Arizona,Chiefs201810,Chiefs2018,201810Kansas City Chiefs,1107376.0,607780.0,499596.0,76712.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5044,Kansas City Chiefs,Baltimore Ravens,Kansas City Chiefs,0,Sun,December 9,1:00PM,27,24,442,1,321,1,Chiefs,Kansas City,Ravens,Baltimore,Chiefs201814,Chiefs2018,201814Kansas City Chiefs,1107376.0,607780.0,499596.0,74336.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5045,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,0,Thu,December 13,8:20PM,29,28,407,2,294,0,Chiefs,Kansas City,Chargers,Los Angeles,Chiefs201815,Chiefs2018,201815Kansas City Chiefs,1107376.0,607780.0,499596.0,75091.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5046,Kansas City Chiefs,Oakland Raiders,Kansas City Chiefs,0,Sun,December 30,4:25PM,35,3,409,1,292,4,Chiefs,Kansas City,Raiders,Oakland,Chiefs201817,Chiefs2018,201817Kansas City Chiefs,1107376.0,607780.0,499596.0,77550.0,2018,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl
5049,Seattle Seahawks,Dallas Cowboys,Seattle Seahawks,0,Sun,September 23,4:25PM,24,13,295,0,303,3,Seahawks,Seattle,Cowboys,Dallas,Seahawks20183,Seahawks2018,20183Seattle Seahawks,1114327.0,552009.0,562318.0,69047.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5050,Seattle Seahawks,Los Angeles Rams,Los Angeles Rams,0,Sun,October 7,4:25PM,33,31,468,2,373,0,Seahawks,Seattle,Rams,Los Angeles,Seahawks20185,Seahawks2018,20185Seattle Seahawks,1114327.0,552009.0,562318.0,68893.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5051,Seattle Seahawks,Los Angeles Chargers,Los Angeles Chargers,0,Sun,November 4,4:05PM,25,17,375,0,356,1,Seahawks,Seattle,Chargers,Los Angeles,Seahawks20189,Seahawks2018,20189Seattle Seahawks,1114327.0,552009.0,562318.0,68989.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5052,Seattle Seahawks,Green Bay Packers,Seattle Seahawks,0,Thu,November 15,8:20PM,27,24,378,1,359,0,Seahawks,Seattle,Packers,Green Bay,Seahawks201811,Seahawks2018,201811Seattle Seahawks,1114327.0,552009.0,562318.0,69007.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5053,Seattle Seahawks,San Francisco 49ers,Seattle Seahawks,0,Sun,December 2,4:25PM,43,16,331,0,452,3,Seahawks,Seattle,49ers,San Francisco,Seahawks201813,Seahawks2018,201813Seattle Seahawks,1114327.0,552009.0,562318.0,69009.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5054,Seattle Seahawks,Minnesota Vikings,Seattle Seahawks,0,Mon,December 10,8:15PM,21,7,274,1,276,1,Seahawks,Seattle,Vikings,Minnesota,Seahawks201814,Seahawks2018,201814Seattle Seahawks,1114327.0,552009.0,562318.0,69007.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5055,Seattle Seahawks,Kansas City Chiefs,Seattle Seahawks,0,Sun,December 23,8:20PM,38,31,464,0,419,2,Seahawks,Seattle,Chiefs,Kansas City,Seahawks201816,Seahawks2018,201816Seattle Seahawks,1114327.0,552009.0,562318.0,69067.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5056,Seattle Seahawks,Arizona Cardinals,Seattle Seahawks,0,Sun,December 30,4:25PM,27,24,291,1,198,2,Seahawks,Seattle,Cardinals,Arizona,Seahawks201817,Seahawks2018,201817Seattle Seahawks,1114327.0,552009.0,562318.0,68990.0,2018,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl
5057,Chicago Bears,Green Bay Packers,Green Bay Packers,0,Thu,September 5,8:20PM,10,3,213,0,254,1,Bears,Chicago,Packers,Green Bay,Bears20191,Bears2019,20191Chicago Bears,1051152.0,495332.0,555820.0,62435.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5058,Chicago Bears,Minnesota Vikings,Chicago Bears,0,Sun,September 29,4:25PM,16,6,269,0,222,2,Bears,Chicago,Vikings,Minnesota,Bears20194,Bears2019,20194Chicago Bears,1051152.0,495332.0,555820.0,62131.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5059,Chicago Bears,New Orleans Saints,New Orleans Saints,0,Sun,October 20,4:25PM,36,25,424,0,252,2,Bears,Chicago,Saints,New Orleans,Bears20197,Bears2019,20197Chicago Bears,1051152.0,495332.0,555820.0,62306.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5060,Chicago Bears,Los Angeles Chargers,Los Angeles Chargers,0,Sun,October 27,1:00PM,17,16,231,1,388,2,Bears,Chicago,Chargers,Los Angeles,Bears20198,Bears2019,20198Chicago Bears,1051152.0,495332.0,555820.0,61632.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5061,Chicago Bears,Detroit Lions,Chicago Bears,0,Sun,November 10,1:00PM,20,13,226,0,357,1,Bears,Chicago,Lions,Detroit,Bears201910,Bears2019,201910Chicago Bears,1051152.0,495332.0,555820.0,61758.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5062,Chicago Bears,New York Giants,Chicago Bears,0,Sun,November 24,1:00PM,19,14,335,2,243,1,Bears,Chicago,Giants,New York,Bears201912,Bears2019,201912Chicago Bears,1051152.0,495332.0,555820.0,61581.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5063,Chicago Bears,Dallas Cowboys,Chicago Bears,0,Thu,December 5,8:20PM,31,24,382,2,408,0,Bears,Chicago,Cowboys,Dallas,Bears201914,Bears2019,201914Chicago Bears,1051152.0,495332.0,555820.0,61276.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5064,Chicago Bears,Kansas City Chiefs,Kansas City Chiefs,0,Sun,December 22,8:20PM,26,3,350,0,234,0,Bears,Chicago,Chiefs,Kansas City,Bears201916,Bears2019,201916Chicago Bears,1051152.0,495332.0,555820.0,62213.0,2019,8,8,280,298,-18,-1.1,0.2,-0.9,-5.4,4.5,No Playoffs,No Superbowl
5065,Cleveland Browns,Tennessee Titans,Tennessee Titans,0,Sun,September 8,1:00PM,43,13,339,0,346,3,Browns,Cleveland,Titans,Tennessee,Browns20191,Browns2019,20191Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5066,Cleveland Browns,Los Angeles Rams,Los Angeles Rams,0,Sun,September 22,8:20PM,20,13,344,3,270,1,Browns,Cleveland,Rams,Los Angeles,Browns20193,Browns2019,20193Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5067,Cleveland Browns,Seattle Seahawks,Seattle Seahawks,0,Sun,October 13,1:00PM,32,28,454,1,406,4,Browns,Cleveland,Seahawks,Seattle,Browns20196,Browns2019,20196Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5068,Cleveland Browns,Buffalo Bills,Cleveland Browns,0,Sun,November 10,1:00PM,19,16,368,0,344,0,Browns,Cleveland,Bills,Buffalo,Browns201910,Browns2019,201910Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5069,Cleveland Browns,Pittsburgh Steelers,Cleveland Browns,0,Thu,November 14,8:20PM,21,7,293,0,236,4,Browns,Cleveland,Steelers,Pittsburgh,Browns201911,Browns2019,201911Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5070,Cleveland Browns,Miami Dolphins,Cleveland Browns,0,Sun,November 24,1:00PM,41,24,467,1,284,2,Browns,Cleveland,Dolphins,Miami,Browns201912,Browns2019,201912Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5071,Cleveland Browns,Cincinnati Bengals,Cleveland Browns,0,Sun,December 8,1:00PM,27,19,333,2,451,1,Browns,Cleveland,Bengals,Cincinnati,Browns201914,Browns2019,201914Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5072,Cleveland Browns,Baltimore Ravens,Baltimore Ravens,0,Sun,December 22,1:00PM,31,15,481,1,241,1,Browns,Cleveland,Ravens,Baltimore,Browns201916,Browns2019,201916Cleveland Browns,1075124.0,539448.0,535676.0,67431.0,2019,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,No Playoffs,No Superbowl
5073,Minnesota Vikings,Atlanta Falcons,Minnesota Vikings,0,Sun,September 8,1:00PM,28,12,269,0,345,3,Vikings,Minnesota,Falcons,Atlanta,Vikings20191,Vikings2019,20191Minnesota Vikings,1070025.0,534794.0,535231.0,66714.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5074,Minnesota Vikings,Oakland Raiders,Minnesota Vikings,0,Sun,September 22,1:00PM,34,14,385,0,302,1,Vikings,Minnesota,Raiders,Oakland,Vikings20193,Vikings2019,20193Minnesota Vikings,1070025.0,534794.0,535231.0,66738.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5075,Minnesota Vikings,Philadelphia Eagles,Minnesota Vikings,0,Sun,October 13,1:00PM,38,20,447,2,400,3,Vikings,Minnesota,Eagles,Philadelphia,Vikings20196,Vikings2019,20196Minnesota Vikings,1070025.0,534794.0,535231.0,66837.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5076,Minnesota Vikings,Washington Redskins,Minnesota Vikings,0,Thu,October 24,8:20PM,19,9,434,1,216,2,Vikings,Minnesota,Redskins,Washington,Vikings20198,Vikings2019,20198Minnesota Vikings,1070025.0,534794.0,535231.0,66776.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5077,Minnesota Vikings,Denver Broncos,Minnesota Vikings,0,Sun,November 17,1:00PM,27,23,321,2,394,1,Vikings,Minnesota,Broncos,Denver,Vikings201911,Vikings2019,201911Minnesota Vikings,1070025.0,534794.0,535231.0,66883.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5078,Minnesota Vikings,Detroit Lions,Minnesota Vikings,0,Sun,December 8,1:00PM,20,7,354,0,231,2,Vikings,Minnesota,Lions,Detroit,Vikings201914,Vikings2019,201914Minnesota Vikings,1070025.0,534794.0,535231.0,66776.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5079,Minnesota Vikings,Green Bay Packers,Green Bay Packers,0,Mon,December 23,8:15PM,23,10,383,3,139,1,Vikings,Minnesota,Packers,Green Bay,Vikings201916,Vikings2019,201916Minnesota Vikings,1070025.0,534794.0,535231.0,67157.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5080,Minnesota Vikings,Chicago Bears,Chicago Bears,0,Sun,December 29,1:00PM,21,19,337,1,300,3,Vikings,Minnesota,Bears,Chicago,Vikings201917,Vikings2019,201917Minnesota Vikings,1070025.0,534794.0,535231.0,66913.0,2019,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,Playoffs,No Superbowl
5081,Philadelphia Eagles,Washington Redskins,Philadelphia Eagles,0,Sun,September 8,1:00PM,32,27,436,0,398,0,Eagles,Philadelphia,Redskins,Washington,Eagles20191,Eagles2019,20191Philadelphia Eagles,1139525.0,558268.0,581257.0,69696.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5082,Philadelphia Eagles,Detroit Lions,Detroit Lions,0,Sun,September 22,1:00PM,27,24,287,0,373,2,Eagles,Philadelphia,Lions,Detroit,Eagles20193,Eagles2019,20193Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5083,Philadelphia Eagles,New York Jets,Philadelphia Eagles,0,Sun,October 6,1:00PM,31,6,265,1,128,3,Eagles,Philadelphia,Jets,New York,Eagles20195,Eagles2019,20195Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5084,Philadelphia Eagles,Chicago Bears,Philadelphia Eagles,0,Sun,November 3,1:00PM,22,14,373,0,164,1,Eagles,Philadelphia,Bears,Chicago,Eagles20199,Eagles2019,20199Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5085,Philadelphia Eagles,New England Patriots,New England Patriots,0,Sun,November 17,4:25PM,17,10,298,0,255,1,Eagles,Philadelphia,Patriots,New England,Eagles201911,Eagles2019,201911Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5086,Philadelphia Eagles,Seattle Seahawks,Seattle Seahawks,0,Sun,November 24,1:00PM,17,9,348,2,344,5,Eagles,Philadelphia,Seahawks,Seattle,Eagles201912,Eagles2019,201912Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5087,Philadelphia Eagles,New York Giants,Philadelphia Eagles,0,Mon,December 9,8:15PM,23,17,418,1,255,0,Eagles,Philadelphia,Giants,New York,Eagles201914,Eagles2019,201914Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5088,Philadelphia Eagles,Dallas Cowboys,Philadelphia Eagles,0,Sun,December 22,4:25PM,17,9,431,0,311,1,Eagles,Philadelphia,Cowboys,Dallas,Eagles201916,Eagles2019,201916Philadelphia Eagles,1139525.0,558268.0,581257.0,69796.0,2019,9,7,385,354,31,1.9,-1.7,0.3,0.7,-0.4,Playoffs,No Superbowl
5090,Carolina Panthers,Los Angeles Rams,Los Angeles Rams,0,Sun,September 8,1:00PM,30,27,349,1,343,3,Panthers,Carolina,Rams,Los Angeles,Panthers20191,Panthers2019,20191Carolina Panthers,1122333.0,577765.0,544568.0,72005.0,2019,5,11,340,470,-130,-8.1,1.1,-7.0,-1.9,-5.1,No Playoffs,No Superbowl
